location,date,total_cases,new_cases
Greece,2022-08-15,4327902,0
Greenland,2022-08-15,11971,0
Grenada,2022-08-15,18895,0
Guadeloupe,2022-08-15,190054,0
Guam,2022-08-15,47371,0
Guatemala,2022-08-15,1070326,0
Guernsey,2022-08-15,30365,0
Guinea,2022-08-15,37470,0
Guinea-Bissau,2022-08-15,8482,0
Guyana,2022-08-15,70398,0
Haiti,2022-08-15,32942,0
High-income countries,2022-08-15,350795618,0
Honduras,2022-08-15,447365,0
Hungary,2022-08-15,2005399,0
Iceland,2022-08-15,201097,0
India,2022-08-15,44253464,0
Indonesia,2022-08-15,6282774,0
Iran,2022-08-15,7468894,0
Iraq,2022-08-15,2454213,0
Ireland,2022-08-15,1651740,0
Isle of Man,2022-08-15,37794,0
Israel,2022-08-15,4614110,0
Italy,2022-08-15,21480076,0
Jamaica,2022-08-15,147908,0
Japan,2022-08-15,15445279,0
Jersey,2022-08-15,58622,0
Jordan,2022-08-15,1726717,0
Kazakhstan,2022-08-15,1466761,0
Kenya,2022-08-15,337938,0
Kiribati,2022-08-15,3430,0
Kosovo,2022-08-15,266250,0
Kuwait,2022-08-15,656456,0
Kyrgyzstan,2022-08-15,87086,0
Laos,2022-08-15,212323,0
Latvia,2022-08-15,880924,0
Lebanon,2022-08-15,1195784,0
Lesotho,2022-08-15,34251,0
Liberia,2022-08-15,7728,0
Libya,2022-08-15,506178,0
Liechtenstein,2022-08-15,18927,0
Lithuania,2022-08-15,1200715,0
Low-income countries,2022-08-15,1852382,0
Lower-middle-income countries,2022-08-15,89353229,0
Luxembourg,2022-08-15,323166,0
Madagascar,2022-08-15,66599,0
Malawi,2022-08-15,87710,0
Malaysia,2022-08-15,4732502,0
Maldives,2022-08-15,184689,0
Mali,2022-08-15,31244,0
Malta,2022-08-15,113561,0
Marshall Islands,2022-08-15,826,0
Martinique,2022-08-15,213889,0
Mauritania,2022-08-15,62705,0
Mauritius,2022-08-15,253871,0
Mayotte,2022-08-15,39704,0
Mexico,2022-08-15,7015109,0
Micronesia (country),2022-08-15,6881,0
Moldova,2022-08-15,551862,0
Monaco,2022-08-15,14818,0
Mongolia,2022-08-15,966423,0
Montenegro,2022-08-15,229514,0
Montserrat,2022-08-15,1097,0
Morocco,2022-08-15,1263373,0
Mozambique,2022-08-15,229878,0
Myanmar,2022-08-15,614389,0
Namibia,2022-08-15,166598,0
Nauru,2022-08-15,4605,0
Nepal,2022-08-15,993032,0
Netherlands,2022-08-15,8367119,0
New Caledonia,2022-08-15,72362,0
New Zealand,2022-08-15,1673080,0
Nicaragua,2022-08-15,14872,0
Niger,2022-08-15,9138,0
Nigeria,2022-08-15,262520,0
Niue,2022-08-15,60,0
North America,2022-08-15,110589534,0
North Korea,2022-08-15,0,0
North Macedonia,2022-08-15,335381,0
Northern Mariana Islands,2022-08-15,12948,0
Norway,2022-08-15,1458761,0
Oceania,2022-08-15,11468024,0
Oman,2022-08-15,397574,0
Pakistan,2022-08-15,1562307,0
Palau,2022-08-15,5246,0
Palestine,2022-08-15,698384,0
Panama,2022-08-15,966779,0
Papua New Guinea,2022-08-15,44820,0
Paraguay,2022-08-15,712907,0
Peru,2022-08-15,4013831,0
Philippines,2022-08-15,3827759,0
Pitcairn,2022-08-15,4,0
Poland,2022-08-15,6118926,0
Portugal,2022-08-15,5367122,0
Puerto Rico,2022-08-15,951938,0
Qatar,2022-08-15,418622,0
Reunion,2022-08-15,449572,0
Romania,2022-08-15,3154721,0
Russia,2022-08-15,18881958,0
Rwanda,2022-08-15,132355,0
Saint Barthelemy,2022-08-15,5208,0
Saint Helena,2022-08-15,2,0
Saint Kitts and Nevis,2022-08-15,6492,0
Saint Lucia,2022-08-15,28341,0
Saint Martin (French part),2022-08-15,11857,0
Saint Pierre and Miquelon,2022-08-15,3131,0
Saint Vincent and the Grenadines,2022-08-15,9405,0
Samoa,2022-08-15,15693,0
San Marino,2022-08-15,20161,0
Sao Tome and Principe,2022-08-15,6120,0
Saudi Arabia,2022-08-15,811853,0
Senegal,2022-08-15,87752,0
Serbia,2022-08-15,2203039,0
Seychelles,2022-08-15,45692,0
Sierra Leone,2022-08-15,7740,0
Singapore,2022-08-15,1791046,0
Sint Maarten (Dutch part),2022-08-15,10765,0
Slovakia,2022-08-15,1827711,0
Slovenia,2022-08-15,1104175,0
Solomon Islands,2022-08-15,21544,0
Somalia,2022-08-15,27020,0
South Africa,2022-08-15,4008164,0
South America,2022-08-15,62985963,0
South Korea,2022-08-15,21355958,0
South Sudan,2022-08-15,17780,0
Spain,2022-08-15,13401640,0
Sri Lanka,2022-08-15,668012,0
Sudan,2022-08-15,63166,0
Suriname,2022-08-15,80988,0
Sweden,2022-08-15,2556030,0
Switzerland,2022-08-15,3991064,0
Syria,2022-08-15,56700,0
Tajikistan,2022-08-15,17786,0
Tanzania,2022-08-15,38454,0
Thailand,2022-08-15,4620425,0
Togo,2022-08-15,38285,0
Tokelau,2022-08-15,0,0
Tonga,2022-08-15,13405,0
Trinidad and Tobago,2022-08-15,174552,0
Tunisia,2022-08-15,1139241,0
Turkey,2022-08-15,16670982,0
Turkmenistan,2022-08-15,0,0
Turks and Caicos Islands,2022-08-15,6338,0
Tuvalu,2022-08-15,8,0
Uganda,2022-08-15,168655,0
Ukraine,2022-08-15,4993563,0
United Arab Emirates,2022-08-15,1003929,0
United Kingdom,2022-08-15,23445561,0
United States,2022-08-15,91722552,0
United States Virgin Islands,2022-08-15,22135,0
Upper-middle-income countries,2022-08-15,144628328,0
Uruguay,2022-08-15,975264,0
Uzbekistan,2022-08-15,161964,0
Vanuatu,2022-08-15,11734,0
Vatican,2022-08-15,26,0
Venezuela,2022-08-15,539729,0
Vietnam,2022-08-15,11364355,0
Wallis and Futuna,2022-08-15,761,0
World,2022-08-15,587698320,0
Yemen,2022-08-15,11903,0
Zambia,2022-08-15,332014,0
Zimbabwe,2022-08-15,256539,0
Afghanistan,2022-08-14,188831,1785
Africa,2022-08-14,12789351,22143
Albania,2022-08-14,320086,4749
Algeria,2022-08-14,269008,867
American Samoa,2022-08-14,8042,90
Andorra,2022-08-14,45899,106
Angola,2022-08-14,102743,107
Anguilla,2022-08-14,3620,0
Antigua and Barbuda,2022-08-14,8820,33
Argentina,2022-08-14,9633732,31198
Armenia,2022-08-14,428648,1849
Aruba,2022-08-14,42478,192
Asia,2022-08-14,170991995,2978530
Australia,2022-08-14,9374876,200397
Austria,2022-08-14,4849225,39284
Azerbaijan,2022-08-14,804585,3115
Bahamas,2022-08-14,36905,93
Bahrain,2022-08-14,666373,3967
Bangladesh,2022-08-14,2008870,1535
Barbados,2022-08-14,97104,3011
Belarus,2022-08-14,994037,0
Belgium,2022-08-14,4463427,15148
Belize,2022-08-14,67630,206
Benin,2022-08-14,27316,0
Bermuda,2022-08-14,17556,200
Bhutan,2022-08-14,60779,116
Bolivia,2022-08-14,1076815,16331
Bonaire Sint Eustatius and Saba,2022-08-14,10999,102
Bosnia and Herzegovina,2022-08-14,391005,2847
Botswana,2022-08-14,325850,26
Brazil,2022-08-14,34148131,153661
British Virgin Islands,2022-08-14,7131,0
Brunei,2022-08-14,218259,2976
Bulgaria,2022-08-14,1221812,8910
Burkina Faso,2022-08-14,21128,0
Burundi,2022-08-14,48002,755
Cambodia,2022-08-14,137207,230
Cameroon,2022-08-14,121652,685
Canada,2022-08-14,4119450,25692
Cape Verde,2022-08-14,62253,46
Cayman Islands,2022-08-14,29653,234
Central African Republic,2022-08-14,14835,33
Chad,2022-08-14,7442,5
Chile,2022-08-14,4369706,72562
China,2022-08-14,5946156,166696
Colombia,2022-08-14,6286392,7394
Comoros,2022-08-14,8403,51
Congo,2022-08-14,24821,15
Cook Islands,2022-08-14,6209,80
Costa Rica,2022-08-14,1069162,11467
Cote d'Ivoire,2022-08-14,86092,380
Croatia,2022-08-14,1200113,7558
Cuba,2022-08-14,1109360,654
Curacao,2022-08-14,45209,146
Cyprus,2022-08-14,571994,3611
Czechia,2022-08-14,4324697,17817
Democratic Republic of Congo,2022-08-14,92578,55
Denmark,2022-08-14,3253433,11809
Djibouti,2022-08-14,15690,0
Dominica,2022-08-14,14852,0
Dominican Republic,2022-08-14,634866,2211
East Timor,2022-08-14,23083,44
Ecuador,2022-08-14,982926,3624
Egypt,2022-08-14,515198,116
El Salvador,2022-08-14,190818,0
Equatorial Guinea,2022-08-14,16801,16
Eritrea,2022-08-14,10134,18
Estonia,2022-08-14,577540,1933
Eswatini,2022-08-14,73326,25
Ethiopia,2022-08-14,492738,262
Europe,2022-08-14,218873453,1313375
European Union (27),2022-08-14,160328971,997094
Falkland Islands,2022-08-14,1867,20
Faroe Islands,2022-08-14,34658,0
Fiji,2022-08-14,67922,119
Finland,2022-08-14,1265978,7926
France,2022-08-14,33130794,151186
French Guiana,2022-08-14,93277,288
French Polynesia,2022-08-14,76197,239
Gabon,2022-08-14,48635,43
Gambia,2022-08-14,12311,73
Georgia,2022-08-14,1714749,13729
Germany,2022-08-14,31589031,298292
Ghana,2022-08-14,168457,94
Gibraltar,2022-08-14,20034,35
Greece,2022-08-14,4327902,58577
Greenland,2022-08-14,11971,0
Grenada,2022-08-14,18895,73
Guadeloupe,2022-08-14,190054,1438
Guam,2022-08-14,47371,572
Guatemala,2022-08-14,1070326,16199
Guernsey,2022-08-14,30365,167
Guinea,2022-08-14,37470,0
Guinea-Bissau,2022-08-14,8482,30
Guyana,2022-08-14,70398,315
Haiti,2022-08-14,32942,239
High-income countries,2022-08-14,350795618,4454500
Honduras,2022-08-14,447365,2094
Hungary,2022-08-14,2005399,18078
Iceland,2022-08-14,201097,860
India,2022-08-14,44253464,107732
Indonesia,2022-08-14,6282774,37796
Iran,2022-08-14,7468894,33949
Iraq,2022-08-14,2454213,3576
Ireland,2022-08-14,1651740,3193
Isle of Man,2022-08-14,37794,0
Israel,2022-08-14,4614110,13168
Italy,2022-08-14,21480076,193305
Jamaica,2022-08-14,147908,902
Japan,2022-08-14,15445279,1395301
Jersey,2022-08-14,58622,199
Jordan,2022-08-14,1726717,5939
Kazakhstan,2022-08-14,1466761,10234
Kenya,2022-08-14,337938,105
Kiribati,2022-08-14,3430,0
Kosovo,2022-08-14,266250,5607
Kuwait,2022-08-14,656456,724
Kyrgyzstan,2022-08-14,87086,527
Laos,2022-08-14,212323,552
Latvia,2022-08-14,880924,9574
Lebanon,2022-08-14,1195784,10379
Lesotho,2022-08-14,34251,6
Liberia,2022-08-14,7728,76
Libya,2022-08-14,506178,567
Liechtenstein,2022-08-14,18927,109
Lithuania,2022-08-14,1200715,8562
Low-income countries,2022-08-14,1852382,3980
Lower-middle-income countries,2022-08-14,89353229,256672
Luxembourg,2022-08-14,323166,1244
Madagascar,2022-08-14,66599,42
Malawi,2022-08-14,87710,93
Malaysia,2022-08-14,4732502,26678
Maldives,2022-08-14,184689,98
Mali,2022-08-14,31244,8
Malta,2022-08-14,113561,287
Marshall Islands,2022-08-14,826,758
Martinique,2022-08-14,213889,987
Mauritania,2022-08-14,62705,53
Mauritius,2022-08-14,253871,2464
Mayotte,2022-08-14,39704,312
Mexico,2022-08-14,7015109,53654
Micronesia (country),2022-08-14,6881,447
Moldova,2022-08-14,551862,10147
Monaco,2022-08-14,14818,98
Mongolia,2022-08-14,966423,5431
Montenegro,2022-08-14,229514,4398
Montserrat,2022-08-14,1097,20
Morocco,2022-08-14,1263373,872
Mozambique,2022-08-14,229878,182
Myanmar,2022-08-14,614389,191
Namibia,2022-08-14,166598,56
Nauru,2022-08-14,4605,196
Nepal,2022-08-14,993032,2905
Netherlands,2022-08-14,8367119,11780
New Caledonia,2022-08-14,72362,1344
New Zealand,2022-08-14,1673080,30700
Nicaragua,2022-08-14,14872,65
Niger,2022-08-14,9138,18
Nigeria,2022-08-14,262520,635
Niue,2022-08-14,60,2
North America,2022-08-14,110589534,849195
North Korea,2022-08-14,0,0
North Macedonia,2022-08-14,335381,3474
Northern Mariana Islands,2022-08-14,12948,215
Norway,2022-08-14,1458761,1121
Oceania,2022-08-14,11468024,236040
Oman,2022-08-14,397574,343
Pakistan,2022-08-14,1562307,3750
Palau,2022-08-14,5246,7
Palestine,2022-08-14,698384,937
Panama,2022-08-14,966779,6479
Papua New Guinea,2022-08-14,44820,20
Paraguay,2022-08-14,712907,2017
Peru,2022-08-14,4013831,62336
Philippines,2022-08-14,3827759,28425
Pitcairn,2022-08-14,4,0
Poland,2022-08-14,6118926,25009
Portugal,2022-08-14,5367122,17633
Puerto Rico,2022-08-14,951938,18684
Qatar,2022-08-14,418622,5133
Reunion,2022-08-14,449572,4590
Romania,2022-08-14,3154721,42247
Russia,2022-08-14,18881958,169259
Rwanda,2022-08-14,132355,30
Saint Barthelemy,2022-08-14,5208,31
Saint Helena,2022-08-14,2,2
Saint Kitts and Nevis,2022-08-14,6492,15
Saint Lucia,2022-08-14,28341,180
Saint Martin (French part),2022-08-14,11857,83
Saint Pierre and Miquelon,2022-08-14,3131,19
Saint Vincent and the Grenadines,2022-08-14,9405,10
Samoa,2022-08-14,15693,0
San Marino,2022-08-14,20161,115
Sao Tome and Principe,2022-08-14,6120,5
Saudi Arabia,2022-08-14,811853,966
Senegal,2022-08-14,87752,202
Serbia,2022-08-14,2203039,42786
Seychelles,2022-08-14,45692,152
Sierra Leone,2022-08-14,7740,4
Singapore,2022-08-14,1791046,36269
Sint Maarten (Dutch part),2022-08-14,10765,0
Slovakia,2022-08-14,1827711,4452
Slovenia,2022-08-14,1104175,9878
Solomon Islands,2022-08-14,21544,0
Somalia,2022-08-14,27020,0
South Africa,2022-08-14,4008164,1293
South America,2022-08-14,62985963,353483
South Korea,2022-08-14,21355958,866830
South Sudan,2022-08-14,17780,0
Spain,2022-08-14,13401640,23157
Sri Lanka,2022-08-14,668012,1248
Sudan,2022-08-14,63166,30
Suriname,2022-08-14,80988,6
Sweden,2022-08-14,2556030,6644
Switzerland,2022-08-14,3991064,19141
Syria,2022-08-14,56700,226
Tajikistan,2022-08-14,17786,0
Tanzania,2022-08-14,38454,249
Thailand,2022-08-14,4620425,14816
Togo,2022-08-14,38285,93
Tokelau,2022-08-14,0,0
Tonga,2022-08-14,13405,851
Trinidad and Tobago,2022-08-14,174552,1976
Tunisia,2022-08-14,1139241,4581
Turkey,2022-08-14,16670982,143777
Turkmenistan,2022-08-14,0,0
Turks and Caicos Islands,2022-08-14,6338,10
Tuvalu,2022-08-14,8,0
Uganda,2022-08-14,168655,154
Ukraine,2022-08-14,4993563,5439
United Arab Emirates,2022-08-14,1003929,6160
United Kingdom,2022-08-14,23445561,45624
United States,2022-08-14,91722552,701618
United States Virgin Islands,2022-08-14,22135,178
Upper-middle-income countries,2022-08-14,144628328,1029669
Uruguay,2022-08-14,975264,1844
Uzbekistan,2022-08-14,161964,202
Vanuatu,2022-08-14,11734,3
Vatican,2022-08-14,26,0
Venezuela,2022-08-14,539729,1887
Vietnam,2022-08-14,11364355,18218
Wallis and Futuna,2022-08-14,761,0
World,2022-08-14,587698320,5752766
Yemen,2022-08-14,11903,8
Zambia,2022-08-14,332014,1505
Zimbabwe,2022-08-14,256539,62
Afghanistan,2022-08-13,187046,0
Africa,2022-08-13,12767208,0
Albania,2022-08-13,315337,0
Algeria,2022-08-13,268141,0
American Samoa,2022-08-13,7952,0
Andorra,2022-08-13,45793,0
Angola,2022-08-13,102636,0
Anguilla,2022-08-13,3620,0
Antigua and Barbuda,2022-08-13,8787,0
Argentina,2022-08-13,9602534,0
Armenia,2022-08-13,426799,0
Aruba,2022-08-13,42286,0
Asia,2022-08-13,168013465,0
Australia,2022-08-13,9174479,0
Austria,2022-08-13,4809941,0
Azerbaijan,2022-08-13,801470,0
Bahamas,2022-08-13,36812,0
Bahrain,2022-08-13,662406,0
Bangladesh,2022-08-13,2007335,0
Barbados,2022-08-13,94093,0
Belarus,2022-08-13,994037,0
Belgium,2022-08-13,4448279,0
Belize,2022-08-13,67424,0
Benin,2022-08-13,27316,0
Bermuda,2022-08-13,17356,0
Bhutan,2022-08-13,60663,0
Bolivia,2022-08-13,1060484,0
Bonaire Sint Eustatius and Saba,2022-08-13,10897,0
Bosnia and Herzegovina,2022-08-13,388158,0
Botswana,2022-08-13,325824,0
Brazil,2022-08-13,33994470,0
British Virgin Islands,2022-08-13,7131,0
Brunei,2022-08-13,215283,0
Bulgaria,2022-08-13,1212902,0
Burkina Faso,2022-08-13,21128,0
Burundi,2022-08-13,47247,0
Cambodia,2022-08-13,136977,0
Cameroon,2022-08-13,120967,0
Canada,2022-08-13,4093758,0
Cape Verde,2022-08-13,62207,0
Cayman Islands,2022-08-13,29419,0
Central African Republic,2022-08-13,14802,0
Chad,2022-08-13,7437,0
Chile,2022-08-13,4297144,0
China,2022-08-13,5779460,0
Colombia,2022-08-13,6278998,0
Comoros,2022-08-13,8352,0
Congo,2022-08-13,24806,0
Cook Islands,2022-08-13,6129,0
Costa Rica,2022-08-13,1057695,0
Cote d'Ivoire,2022-08-13,85712,0
Croatia,2022-08-13,1192555,0
Cuba,2022-08-13,1108706,0
Curacao,2022-08-13,45063,0
Cyprus,2022-08-13,568383,0
Czechia,2022-08-13,4306880,0
Democratic Republic of Congo,2022-08-13,92523,0
Denmark,2022-08-13,3241624,0
Djibouti,2022-08-13,15690,0
Dominica,2022-08-13,14852,0
Dominican Republic,2022-08-13,632655,0
East Timor,2022-08-13,23039,0
Ecuador,2022-08-13,979302,0
Egypt,2022-08-13,515082,0
El Salvador,2022-08-13,190818,0
Equatorial Guinea,2022-08-13,16785,0
Eritrea,2022-08-13,10116,0
Estonia,2022-08-13,575607,0
Eswatini,2022-08-13,73301,0
Ethiopia,2022-08-13,492476,0
Europe,2022-08-13,217560078,0
European Union (27),2022-08-13,159331877,0
Falkland Islands,2022-08-13,1847,0
Faroe Islands,2022-08-13,34658,0
Fiji,2022-08-13,67803,0
Finland,2022-08-13,1258052,0
France,2022-08-13,32979608,0
French Guiana,2022-08-13,92989,0
French Polynesia,2022-08-13,75958,0
Gabon,2022-08-13,48592,0
Gambia,2022-08-13,12238,0
Georgia,2022-08-13,1701020,0
Germany,2022-08-13,31290739,0
Ghana,2022-08-13,168363,0
Gibraltar,2022-08-13,19999,0
Greece,2022-08-13,4269325,0
Greenland,2022-08-13,11971,0
Grenada,2022-08-13,18822,0
Guadeloupe,2022-08-13,188616,0
Guam,2022-08-13,46799,0
Guatemala,2022-08-13,1054127,0
Guernsey,2022-08-13,30198,0
Guinea,2022-08-13,37470,0
Guinea-Bissau,2022-08-13,8452,0
Guyana,2022-08-13,70083,0
Haiti,2022-08-13,32703,0
High-income countries,2022-08-13,346341118,0
Honduras,2022-08-13,445271,0
Hungary,2022-08-13,1987321,0
Iceland,2022-08-13,200237,0
India,2022-08-13,44145732,0
Indonesia,2022-08-13,6244978,0
Iran,2022-08-13,7434945,0
Iraq,2022-08-13,2450637,0
Ireland,2022-08-13,1648547,0
Isle of Man,2022-08-13,37794,0
Israel,2022-08-13,4600942,0
Italy,2022-08-13,21286771,0
Jamaica,2022-08-13,147006,0
Japan,2022-08-13,14049978,0
Jersey,2022-08-13,58423,0
Jordan,2022-08-13,1720778,0
Kazakhstan,2022-08-13,1456527,0
Kenya,2022-08-13,337833,0
Kiribati,2022-08-13,3430,0
Kosovo,2022-08-13,260643,0
Kuwait,2022-08-13,655732,0
Kyrgyzstan,2022-08-13,86559,0
Laos,2022-08-13,211771,0
Latvia,2022-08-13,871350,0
Lebanon,2022-08-13,1185405,0
Lesotho,2022-08-13,34245,0
Liberia,2022-08-13,7652,0
Libya,2022-08-13,505611,0
Liechtenstein,2022-08-13,18818,0
Lithuania,2022-08-13,1192153,0
Low-income countries,2022-08-13,1848402,0
Lower-middle-income countries,2022-08-13,89096557,0
Luxembourg,2022-08-13,321922,0
Madagascar,2022-08-13,66557,0
Malawi,2022-08-13,87617,0
Malaysia,2022-08-13,4705824,0
Maldives,2022-08-13,184591,0
Mali,2022-08-13,31236,0
Malta,2022-08-13,113274,0
Marshall Islands,2022-08-13,68,0
Martinique,2022-08-13,212902,0
Mauritania,2022-08-13,62652,0
Mauritius,2022-08-13,251407,0
Mayotte,2022-08-13,39392,0
Mexico,2022-08-13,6961455,0
Micronesia (country),2022-08-13,6434,0
Moldova,2022-08-13,541715,0
Monaco,2022-08-13,14720,0
Mongolia,2022-08-13,960992,0
Montenegro,2022-08-13,225116,0
Montserrat,2022-08-13,1077,0
Morocco,2022-08-13,1262501,0
Mozambique,2022-08-13,229696,0
Myanmar,2022-08-13,614198,0
Namibia,2022-08-13,166542,0
Nauru,2022-08-13,4409,0
Nepal,2022-08-13,990127,0
Netherlands,2022-08-13,8355339,0
New Caledonia,2022-08-13,71018,0
New Zealand,2022-08-13,1642380,0
Nicaragua,2022-08-13,14807,0
Niger,2022-08-13,9120,0
Nigeria,2022-08-13,261885,0
Niue,2022-08-13,58,0
North America,2022-08-13,109740339,0
North Korea,2022-08-13,0,0
North Macedonia,2022-08-13,331907,0
Northern Mariana Islands,2022-08-13,12733,0
Norway,2022-08-13,1457640,0
Oceania,2022-08-13,11231984,0
Oman,2022-08-13,397231,0
Pakistan,2022-08-13,1558557,0
Palau,2022-08-13,5239,0
Palestine,2022-08-13,697447,0
Panama,2022-08-13,960300,0
Papua New Guinea,2022-08-13,44800,0
Paraguay,2022-08-13,710890,0
Peru,2022-08-13,3951495,0
Philippines,2022-08-13,3799334,0
Pitcairn,2022-08-13,4,0
Poland,2022-08-13,6093917,0
Portugal,2022-08-13,5349489,0
Puerto Rico,2022-08-13,933254,0
Qatar,2022-08-13,413489,0
Reunion,2022-08-13,444982,0
Romania,2022-08-13,3112474,0
Russia,2022-08-13,18712699,0
Rwanda,2022-08-13,132325,0
Saint Barthelemy,2022-08-13,5177,0
Saint Helena,2022-08-13,0,0
Saint Kitts and Nevis,2022-08-13,6477,0
Saint Lucia,2022-08-13,28161,0
Saint Martin (French part),2022-08-13,11774,0
Saint Pierre and Miquelon,2022-08-13,3112,0
Saint Vincent and the Grenadines,2022-08-13,9395,0
Samoa,2022-08-13,15693,0
San Marino,2022-08-13,20046,0
Sao Tome and Principe,2022-08-13,6115,0
Saudi Arabia,2022-08-13,810887,0
Senegal,2022-08-13,87550,0
Serbia,2022-08-13,2160253,0
Seychelles,2022-08-13,45540,0
Sierra Leone,2022-08-13,7736,0
Singapore,2022-08-13,1754777,0
Sint Maarten (Dutch part),2022-08-13,10765,0
Slovakia,2022-08-13,1823259,0
Slovenia,2022-08-13,1094297,0
Solomon Islands,2022-08-13,21544,0
Somalia,2022-08-13,27020,0
South Africa,2022-08-13,4006871,0
South America,2022-08-13,62632480,0
South Korea,2022-08-13,20489128,0
South Sudan,2022-08-13,17780,0
Spain,2022-08-13,13378483,0
Sri Lanka,2022-08-13,666764,0
Sudan,2022-08-13,63136,0
Suriname,2022-08-13,80982,0
Sweden,2022-08-13,2549386,0
Switzerland,2022-08-13,3971923,0
Syria,2022-08-13,56474,0
Tajikistan,2022-08-13,17786,0
Tanzania,2022-08-13,38205,0
Thailand,2022-08-13,4605609,0
Togo,2022-08-13,38192,0
Tokelau,2022-08-13,0,0
Tonga,2022-08-13,12554,0
Trinidad and Tobago,2022-08-13,172576,0
Tunisia,2022-08-13,1134660,0
Turkey,2022-08-13,16527205,0
Turkmenistan,2022-08-13,0,0
Turks and Caicos Islands,2022-08-13,6328,0
Tuvalu,2022-08-13,8,0
Uganda,2022-08-13,168501,0
Ukraine,2022-08-13,4988124,0
United Arab Emirates,2022-08-13,997769,0
United Kingdom,2022-08-13,23399937,0
United States,2022-08-13,91020934,0
United States Virgin Islands,2022-08-13,21957,0
Upper-middle-income countries,2022-08-13,143598659,0
Uruguay,2022-08-13,973420,0
Uzbekistan,2022-08-13,161762,0
Vanuatu,2022-08-13,11731,0
Vatican,2022-08-13,26,0
Venezuela,2022-08-13,537842,0
Vietnam,2022-08-13,11346137,0
Wallis and Futuna,2022-08-13,761,0
World,2022-08-13,581945554,0
Yemen,2022-08-13,11895,0
Zambia,2022-08-13,330509,0
Zimbabwe,2022-08-13,256477,0
Afghanistan,2022-08-12,187046,0
Africa,2022-08-12,12767208,0
Albania,2022-08-12,315337,0
Algeria,2022-08-12,268141,0
American Samoa,2022-08-12,7952,0
Andorra,2022-08-12,45793,0
Angola,2022-08-12,102636,0
Anguilla,2022-08-12,3620,0
Antigua and Barbuda,2022-08-12,8787,0
Argentina,2022-08-12,9602534,0
Armenia,2022-08-12,426799,0
Aruba,2022-08-12,42286,0
Asia,2022-08-12,168013465,0
Australia,2022-08-12,9174479,0
Austria,2022-08-12,4809941,0
Azerbaijan,2022-08-12,801470,0
Bahamas,2022-08-12,36812,0
Bahrain,2022-08-12,662406,0
Bangladesh,2022-08-12,2007335,0
Barbados,2022-08-12,94093,0
Belarus,2022-08-12,994037,0
Belgium,2022-08-12,4448279,0
Belize,2022-08-12,67424,0
Benin,2022-08-12,27316,0
Bermuda,2022-08-12,17356,0
Bhutan,2022-08-12,60663,0
Bolivia,2022-08-12,1060484,0
Bonaire Sint Eustatius and Saba,2022-08-12,10897,0
Bosnia and Herzegovina,2022-08-12,388158,0
Botswana,2022-08-12,325824,0
Brazil,2022-08-12,33994470,0
British Virgin Islands,2022-08-12,7131,0
Brunei,2022-08-12,215283,0
Bulgaria,2022-08-12,1212902,0
Burkina Faso,2022-08-12,21128,0
Burundi,2022-08-12,47247,0
Cambodia,2022-08-12,136977,0
Cameroon,2022-08-12,120967,0
Canada,2022-08-12,4093758,0
Cape Verde,2022-08-12,62207,0
Cayman Islands,2022-08-12,29419,0
Central African Republic,2022-08-12,14802,0
Chad,2022-08-12,7437,0
Chile,2022-08-12,4297144,0
China,2022-08-12,5779460,0
Colombia,2022-08-12,6278998,0
Comoros,2022-08-12,8352,0
Congo,2022-08-12,24806,0
Cook Islands,2022-08-12,6129,0
Costa Rica,2022-08-12,1057695,0
Cote d'Ivoire,2022-08-12,85712,0
Croatia,2022-08-12,1192555,0
